batch_path,label,case_id,final_iteration,convergence_iteration,converged,final_overshoot,final_steady_state_error,demonstration_protocol,stop_reason,analysis_horizon,failed_next_llm_call,max_iterations
runs\first_order_100_deepseek_v4_flash,Full,group_001_example_K_0.26_T_109,1,1.0,True,0.0,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_002_example_K_0.74_T_205,1,1.0,True,10.722999999999994,0.016670000000029717,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_003_example_K_0.74_T_205,8,,False,19.660999999999994,0.000999999999995449,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_004_example_K_0.40_T_321,2,2.0,True,0.0,0.19705000000000972,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_005_example_K_0.68_T_328,8,,False,17.179999999999996,0.22105999999999515,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_006_example_K_0.39_T_253,1,1.0,True,0.0,0.00838999999999146,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_007_example_K_0.60_T_240,1,1.0,True,5.554999999999999,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_008_example_K_0.33_T_129,1,1.0,True,2.9369999999999896,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_009_example_K_0.34_T_382,1,1.0,True,0.0,0.11450000000000626,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_010_example_K_0.77_T_237,2,2.0,True,12.867000000000006,0.1784599999999692,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_011_example_K_0.39_T_518,1,1.0,True,1.3700000000000045,0.03353999999999857,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_012_example_K_0.77_T_237,1,1.0,True,10.72900000000001,0.0050000000000105516,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_013_example_K_0.27_T_293,8,,False,31.227000000000004,0.014719999999979194,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_014_example_K_0.86_T_134,1,1.0,True,0.0,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_015_example_K_0.34_T_413,8,,False,27.781999999999996,1.6609799999999897,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_016_example_K_0.73_T_227,1,1.0,True,0.0,0.0017500000000003624,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_017_example_K_0.29_T_279,1,1.0,True,0.0,0.014549999999990959,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_018_example_K_0.67_T_204,1,1.0,True,5.556000000000005,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_019_example_K_0.45_T_561,8,,False,28.15000000000001,1.08047,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_020_example_K_0.64_T_526,8,,False,25.018000000000008,0.008589999999986109,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_021_example_K_0.47_T_191,1,1.0,True,0.0,0.03422000000000702,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_022_example_K_0.85_T_566,1,1.0,True,9.898000000000007,0.0013799999999841717,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_023_example_K_0.30_T_209,1,1.0,True,11.891000000000007,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_024_example_K_0.83_T_211,1,1.0,True,0.0,0.0027100000000057634,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_025_example_K_0.69_T_320,1,1.0,True,9.40399999999999,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_026_example_K_0.69_T_143,1,1.0,True,0.0,0.0005599999999938987,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_027_example_K_0.47_T_312,1,1.0,True,0.0,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_028_example_K_0.37_T_346,8,,False,22.086000000000006,0.0,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_029_example_K_0.49_T_533,8,,False,26.954999999999995,0.13181000000002108,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_030_example_K_0.86_T_426,2,2.0,True,5.320999999999998,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_031_example_K_0.82_T_257,1,1.0,True,1.7099999999999893,0.15242000000000866,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_032_example_K_0.31_T_123,1,1.0,True,2.8489999999999904,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_033_example_K_0.68_T_208,8,,False,17.906,0.0,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_034_example_K_0.62_T_413,2,2.0,True,9.52900000000001,0.0023499999999954113,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_035_example_K_0.82_T_313,3,3.0,True,12.53200000000001,0.003989999999998162,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_036_example_K_0.74_T_421,1,1.0,True,0.266999999999995,0.0009999999999843467,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_037_example_K_0.64_T_163,1,1.0,True,6.208999999999998,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_038_example_K_0.36_T_128,1,1.0,True,0.0,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_039_example_K_0.31_T_324,8,,False,23.846999999999994,0.004269999999984009,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_040_example_K_0.76_T_553,8,,False,22.625000000000007,0.0009999999999843467,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_041_example_K_0.22_T_416,2,2.0,True,0.0,0.2880899999999964,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_042_example_K_0.81_T_583,1,1.0,True,3.0159999999999965,0.002999999999997449,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_043_example_K_0.68_T_442,8,,False,37.68499999999999,0.005849999999996136,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_044_example_K_0.77_T_377,1,1.0,True,0.7830000000000004,0.0003200000000092018,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_045_example_K_0.38_T_440,8,,False,16.860000000000007,0.0,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_046_example_K_0.51_T_269,1,1.0,True,0.0,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_047_example_K_0.48_T_258,1,1.0,True,0.0,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_048_example_K_0.86_T_241,1,1.0,True,8.085000000000008,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_049_example_K_0.44_T_506,8,,False,33.979000000000006,0.0,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_050_example_K_0.73_T_175,1,1.0,True,11.956999999999995,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_051_example_K_0.45_T_500,2,2.0,True,0.0,0.4367800000000033,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_052_example_K_0.72_T_111,1,1.0,True,0.0,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_053_example_K_0.22_T_586,1,1.0,True,3.8880000000000026,0.009300000000000974,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_054_example_K_0.89_T_356,1,1.0,True,2.26900000000001,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,Full,group_055_example_K_0.84_T_336,1,1.0,True,0.0,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
